Date,Open,High,Low,Close,Adj Close,Volume
2019-02-20,277.250000,277.500000,274.250000,275.850006,239.137650,5977880
2019-02-21,275.899994,276.750000,274.200012,275.049988,238.444092,6995026
2019-02-22,275.600006,275.950012,273.100006,274.299988,237.793930,8763445
2019-02-25,274.500000,277.149994,273.000000,276.700012,239.874527,30047503
2019-02-26,274.950012,277.000000,274.049988,275.500000,238.834213,11779606
2019-02-27,276.000000,278.899994,273.899994,275.100006,238.487457,13128412
2019-02-28,277.299988,277.299988,274.250000,276.049988,239.311035,43208896
2019-03-01,276.450012,279.000000,276.250000,278.200012,241.174881,8830848
2019-03-05,280.000000,284.000000,276.049988,282.549988,244.945953,13580306
2019-03-06,285.000000,289.200012,284.750000,285.750000,247.720062,20045621
2019-03-07,286.700012,291.000000,285.850006,290.100006,251.491119,14287507
2019-03-08,290.299988,293.000000,288.399994,292.000000,253.138290,12681454
2019-03-11,293.000000,294.899994,291.100006,292.950012,253.961853,14720968
2019-03-12,294.000000,295.649994,293.149994,294.500000,255.305557,14142103
2019-03-13,295.000000,297.000000,294.149994,294.899994,255.652313,11070294
2019-03-14,295.399994,296.000000,290.450012,295.500000,256.172455,10113962
2019-03-15,295.950012,296.549988,289.350006,290.799988,252.097977,21395473
2019-03-18,292.000000,294.200012,291.299988,293.549988,254.481964,9166882
2019-03-19,294.600006,300.000000,293.350006,299.450012,259.596741,15756420
2019-03-20,300.000000,301.950012,296.600006,298.899994,259.119965,15619922
2019-03-22,300.000000,300.000000,296.549988,298.200012,258.513153,8067384
2019-03-25,297.000000,297.000000,293.200012,295.049988,255.782349,8015871
2019-03-26,295.000000,296.350006,291.049988,293.399994,254.351959,10763629
2019-03-27,294.000000,296.700012,291.600006,293.100006,254.091888,8432517
2019-03-28,294.100006,302.000000,293.000000,300.000000,260.073578,17752380
2019-04-01,297.000000,299.200012,296.549988,297.250000,257.689575,6203276
2019-04-02,297.399994,300.000000,294.649994,297.899994,258.253052,9849417
2019-04-03,298.000000,299.000000,295.149994,296.149994,256.735962,9064767
2019-04-04,296.000000,297.299988,293.750000,294.799988,255.565628,6965053
2019-04-05,295.049988,296.399994,292.649994,294.549988,255.348892,7806991
2019-04-08,294.649994,295.000000,291.700012,292.750000,253.788467,5288853
2019-04-09,292.500000,296.700012,292.250000,296.299988,256.865967,6175672
2019-04-10,296.049988,296.549988,293.500000,294.700012,255.478958,5334642
2019-04-11,294.549988,297.450012,293.000000,296.399994,256.952698,10764968
2019-04-12,296.649994,307.399994,295.600006,305.750000,265.058319,21818291
2019-04-15,307.899994,310.000000,304.350006,305.500000,264.841583,12612414
2019-04-16,306.799988,309.950012,306.149994,307.200012,266.315369,9746168
2019-04-18,308.250000,308.250000,303.549988,304.399994,263.888000,8838122
2019-04-22,303.850006,305.500000,301.049988,301.799988,261.634003,6672456
2019-04-23,302.149994,304.799988,301.549988,303.399994,263.021057,7496038
2019-04-24,303.399994,307.200012,298.500000,306.450012,265.665161,11447878
2019-04-25,307.250000,309.799988,302.000000,304.149994,263.671265,23240675
2019-04-26,304.600006,306.399994,302.549988,304.549988,264.018005,4654775
2019-04-30,304.549988,307.549988,299.500000,301.350006,261.243896,11163210
2019-05-02,301.100006,306.500000,300.600006,305.000000,264.408142,7493271
2019-05-03,304.250000,307.450012,303.299988,304.250000,263.757935,5885895
2019-05-06,304.000000,307.500000,300.750000,307.000000,266.141937,6737627
2019-05-07,308.250000,309.500000,300.850006,301.899994,261.720703,8655871
2019-05-08,300.000000,303.399994,298.649994,300.649994,260.637024,7876031
2019-05-09,299.399994,301.299988,296.350006,299.850006,259.943542,10223616
2019-05-10,300.000000,300.450012,296.899994,297.750000,258.123047,6904657
2019-05-13,295.100006,303.500000,287.700012,289.299988,250.797623,35880558
2019-05-14,291.000000,298.250000,288.850006,294.350006,255.175537,21145245
2019-05-15,297.549988,299.299988,292.000000,297.049988,257.516174,17894032
2019-05-16,297.000000,297.000000,293.250000,294.750000,255.522278,7354375
2019-05-17,295.100006,302.350006,295.100006,301.399994,261.287201,11194900
2019-05-20,306.850006,307.549988,302.100006,307.000000,266.141937,11013451
2019-05-21,307.000000,310.000000,305.299988,305.899994,265.188354,10518883
2019-05-22,302.149994,302.799988,296.799988,299.750000,264.834930,13737694
2019-05-23,305.000000,305.600006,287.000000,288.200012,254.630295,31380501
2019-05-24,291.500000,291.649994,287.299988,290.450012,256.618225,10879657
2019-05-27,291.250000,293.549988,289.049988,290.850006,256.971588,9024193
2019-05-28,291.799988,292.000000,288.100006,288.899994,255.248734,15598601
2019-05-29,288.799988,291.700012,287.600006,288.100006,254.541946,7255516
2019-05-30,289.000000,291.049988,288.299988,288.649994,255.027863,8656311
2019-05-31,289.350006,291.500000,277.450012,278.549988,246.104309,26281811
2019-06-03,281.399994,281.500000,275.299988,278.549988,246.104309,19569620
2019-06-04,279.250000,282.149994,278.799988,279.250000,246.722794,13850737
2019-06-06,280.399994,280.399994,275.299988,275.750000,243.630447,10660963
2019-06-07,276.799988,276.799988,274.200012,275.250000,243.188705,7699206
2019-06-10,278.299988,280.549988,276.899994,279.399994,246.855316,8615348
2019-06-11,280.899994,281.399994,279.200012,279.850006,247.252899,8461371
2019-06-12,281.399994,281.399994,278.250000,279.950012,247.341278,8247867
2019-06-13,278.899994,281.350006,278.549988,280.600006,247.915543,7198584
2019-06-14,280.500000,280.500000,277.149994,278.049988,245.662552,7908039
2019-06-17,278.850006,278.850006,274.450012,275.000000,242.967804,10013278
2019-06-18,276.149994,277.850006,274.000000,275.100006,243.056183,13845733
2019-06-19,275.700012,278.899994,275.600006,277.200012,244.911591,9046515
2019-06-20,277.000000,277.950012,275.350006,277.000000,244.734863,10566110
2019-06-21,276.649994,276.649994,273.250000,274.250000,242.305206,18595809
2019-06-24,274.250000,277.500000,274.250000,276.250000,244.072220,8935066
2019-06-25,275.049988,280.000000,274.250000,278.500000,246.060150,12379897
2019-06-26,278.450012,278.700012,276.350006,277.399994,245.088287,7421269
2019-06-27,277.950012,278.200012,272.799988,273.500000,241.642563,23308215
